found,author,combinedName,kingdom,tsn,unitInd1,unitInd2,unitInd3,unitInd4,unitName1,unitName2,unitName3,unitName4,final_id,full_hierarchy
TRUE,"Martynov, 1909",pseudostenophylax,Animalia,115989,,,,,Pseudostenophylax,,,,pseudostenophylax,TRUE
TRUE,"(Say, 1817)",pseudosuccinea columella,Animalia,76529,,,,,Pseudosuccinea,columella,,,pseudosuccinea_columella,TRUE
TRUE,"F. C. Baker, 1908",pseudosuccinea,Animalia,76528,,,,,Pseudosuccinea,,,,pseudosuccinea,TRUE
TRUE,Saether,psilometriocnemus,Animalia,129083,,,,,Psilometriocnemus,,,,psilometriocnemus,TRUE
TRUE,"Saether, 1969",psilometriocnemus triannulatus,Animalia,129084,,,,,Psilometriocnemus,triannulatus,,,psilometriocnemus_triannulatus,TRUE
TRUE,"Banks, 1899",psilotreta frontalis,Animalia,116498,,,,,Psilotreta,frontalis,,,psilotreta_frontalis,TRUE
TRUE,"Ross, 1944",psilotreta labida,Animalia,116500,,,,,Psilotreta,labida,,,psilotreta_labida,TRUE
TRUE,"Banks, 1899",psilotreta,Animalia,116497,,,,,Psilotreta,,,,psilotreta,TRUE
TRUE,,psychoda,Animalia,125468,,,,,Psychoda,,,,psychoda,TRUE
TRUE,"Ross, 1944",psychoglypha,Animalia,115974,,,,,Psychoglypha,,,,psychoglypha,TRUE
TRUE,"Hagen, 1861",psychomyia flavida,Animalia,115341,,,,,Psychomyia,flavida,,,psychomyia_flavida,TRUE
TRUE,"Latreille in Cuvier, 1829",psychomyia,Animalia,115335,,,,,Psychomyia,,,,psychomyia,TRUE
TRUE,"Newman, 1838",pteronarcys biloba,Animalia,102474,,,,,Pteronarcys,biloba,,,pteronarcys_biloba,TRUE
TRUE,"Smith, 1917",pteronarcys comstocki,Animalia,102476,,,,,Pteronarcys,comstocki,,,pteronarcys_comstocki,TRUE
TRUE,"(Say, 1823)",pteronarcys dorsata,Animalia,102478,,,,,Pteronarcys,dorsata,,,pteronarcys_dorsata,TRUE
TRUE,"Newman, 1838",pteronarcys proteus,Animalia,102480,,,,,Pteronarcys,proteus,,,pteronarcys_proteus,TRUE
TRUE,"Newman, 1838",pteronarcys,Animalia,102471,,,,,Pteronarcys,,,,pteronarcys,TRUE
TRUE,"Kolenati, 1859",ptilostomis,Animalia,115868,,,,,Ptilostomis,,,,ptilostomis,TRUE
TRUE,"Meigen, 1803",ptychoptera,Animalia,125786,,,,,Ptychoptera,,,,ptychoptera,TRUE
TRUE,"Banks, 1905",pycnopsyche,Animalia,116409,,,,,Pycnopsyche,,,,pycnopsyche,TRUE
TRUE,"(Say, 1817)",pyganodon cataracta,Animalia,568176,,,,,Pyganodon,cataracta,,,pyganodon_cataracta,TRUE
TRUE,"Crosse & Fischer, 1894",pyganodon,Animalia,567112,,,,,Pyganodon,,,,pyganodon,TRUE
TRUE,"(F. Smith, 1900)",quistadrilus multisetosus,Animalia,974772,,,,,Quistadrilus,multisetosus,,,quistadrilus_multisetosus,TRUE
TRUE,"Brinkhurst, 1981",quistadrilus,Animalia,974307,,,,,Quistadrilus,,,,quistadrilus,TRUE
TRUE,"(Linnaeus, 1758)",radix auricularia,Animalia,76526,,,,,Radix,auricularia,,,radix_auricularia,TRUE
TRUE,"Montfort, 1810",radix,Animalia,76525,,,,,Radix,,,,radix,TRUE
TRUE,"Ricker, 1952",rasvena,Animalia,103270,,,,,Rasvena,,,,rasvena,TRUE
TRUE,"(Frison, 1942)",rasvena terna,Animalia,103271,,,,,Rasvena,terna,,,rasvena_terna,TRUE
TRUE,"Ricker, 1952",remenus,Animalia,103099,,,,,Remenus,,,,remenus,TRUE
TRUE,"Saether, 1969",rheocricotopus eminellobus,Animalia,129096,,,,,Rheocricotopus,eminellobus,,,rheocricotopus_eminellobus,TRUE
TRUE,"(Beck and Beck, 1964)",rheocricotopus robacki,Animalia,129102,,,,,Rheocricotopus,robacki,,,rheocricotopus_robacki,TRUE
TRUE,Thienemann and Harnisch,rheocricotopus,Animalia,129086,,,,,Rheocricotopus,,,,rheocricotopus,TRUE
TRUE,"Caldwell, 1984",rheocricotopus tuberculatus,Animalia,129105,,,,,Rheocricotopus,tuberculatus,,,rheocricotopus_tuberculatus,TRUE
TRUE,"(Roback, 1971)",rheopelopia acra,Animalia,128227,,,,,Rheopelopia,acra,,,rheopelopia_acra,TRUE
TRUE,,rheopelopia,Animalia,128226,,,,,Rheopelopia,,,,rheopelopia,TRUE
TRUE,"(Johannsen, 1905)",rheotanytarsus exiguus,Animalia,129957,,,,,Rheotanytarsus,exiguus,,,rheotanytarsus_exiguus,TRUE
TRUE,"(Walker, 1848)",rheotanytarsus pellucidus,Animalia,129959,,,,,Rheotanytarsus,pellucidus,,,rheotanytarsus_pellucidus,TRUE
TRUE,"Bause and Thienemann, 1913",rheotanytarsus,Animalia,129952,,,,,Rheotanytarsus,,,,rheotanytarsus,TRUE
TRUE,"Eaton, 1881",rhithrogena,Animalia,100572,,,,,Rhithrogena,,,,rhithrogena,TRUE
TRUE,"Bretscher, 1901",rhyacodrilus,Animalia,68839,,,,,Rhyacodrilus,,,,rhyacodrilus,TRUE
TRUE,"Hrabe, 1963",rhyacodrilus subterraneus,Animalia,974773,,,,,Rhyacodrilus,subterraneus,,,rhyacodrilus_subterraneus,TRUE
TRUE,"Banks, 1914",rhyacophila acropedes,Animalia,115098,,,,,Rhyacophila,acropedes,,,rhyacophila_acropedes,TRUE
TRUE,"Morse & Ross, 1971",rhyacophila acutiloba,Animalia,115160,,,,,Rhyacophila,acutiloba,,,rhyacophila_acutiloba,TRUE
TRUE,"Banks, 1911",rhyacophila atrata,Animalia,115146,,,,,Rhyacophila,atrata,,,rhyacophila_atrata,TRUE
TRUE,"Banks, 1911",rhyacophila brunnea,Animalia,115151,,,,,Rhyacophila,brunnea,,,rhyacophila_brunnea,TRUE
TRUE,"Banks, 1911",rhyacophila carolina,Animalia,115131,,,,,Rhyacophila,carolina,,,rhyacophila_carolina,TRUE
TRUE,"Milne, 1936",rhyacophila carpenteri,Animalia,115161,,,,,Rhyacophila,carpenteri,,,rhyacophila_carpenteri,TRUE
TRUE,"Banks, 1911",rhyacophila formosa,Animalia,115203,,,,,Rhyacophila,formosa,,,rhyacophila_formosa,TRUE
TRUE,"(Walker, 1852)",rhyacophila fuscula,Animalia,115133,,,,,Rhyacophila,fuscula,,,rhyacophila_fuscula,TRUE
TRUE,"Ulmer, 1907",rhyacophila glaberrima,Animalia,115143,,,,,Rhyacophila,glaberrima,,,rhyacophila_glaberrima,TRUE
TRUE,"Banks, 1911",rhyacophila mainensis,Animalia,115206,,,,,Rhyacophila,mainensis,,,rhyacophila_mainensis,TRUE
TRUE,"Ross, 1938",rhyacophila manistee,Animalia,115149,,,,,Rhyacophila,manistee,,,rhyacophila_manistee,TRUE
TRUE,"Banks, 1924",rhyacophila minor,Animalia,115147,,,,,Rhyacophila,minor,,,rhyacophila_minor,TRUE
TRUE,"Banks, 1907",rhyacophila nigrita,Animalia,115138,,,,,Rhyacophila,nigrita,,,rhyacophila_nigrita,TRUE
TRUE,"Pictet, 1834",rhyacophila,Animalia,115097,,,,,Rhyacophila,,,,rhyacophila,TRUE
TRUE,"Hagen, 1861",rhyacophila torva,Animalia,115144,,,,,Rhyacophila,torva,,,rhyacophila_torva,TRUE
TRUE,"Schmidt, 1874",ripistes parasita,Animalia,68964,,,,,Ripistes,parasita,,,ripistes_parasita,TRUE
TRUE,"Dujardin, 1842",ripistes,Animalia,68963,,,,,Ripistes,,,,ripistes,TRUE
TRUE,"(Townes, 1945)",robackia claviger,Animalia,129731,,,,,Robackia,claviger,,,robackia_claviger,TRUE
TRUE,"(Kruseman, 1933)",robackia demeijerei,Animalia,129733,,,,,Robackia,demeijerei,,,robackia_demeijerei,TRUE
TRUE,,robackia,Animalia,129730,,,,,Robackia,,,,robackia,TRUE
TRUE,,saetheria,Animalia,129735,,,,,Saetheria,,,,saetheria,TRUE
TRUE,"(Townes, 1945)",saetheria tylus,Animalia,129737,,,,,Saetheria,tylus,,,saetheria_tylus,TRUE
TRUE,,sergentia,Animalia,129739,,,,,Sergentia,,,,sergentia,TRUE
TRUE,"(Morgan, 1911)",serratella deficiens,Animalia,101396,,,,,Serratella,deficiens,,,serratella_deficiens,TRUE
TRUE,"(Morgan, 1911)",serratella serrata,Animalia,185976,,,,,Serratella,serrata,,,serratella_serrata,TRUE
TRUE,"(McDunnough, 1931)",serratella serratoides,Animalia,185975,,,,,Serratella,serratoides,,,serratella_serratoides,TRUE
TRUE,"(McDunnough, 1925)",serratella sordida,Animalia,101402,,,,,Serratella,sordida,,,serratella_sordida,TRUE
TRUE,"Edmunds, 1959",serratella,Animalia,101395,,,,,Serratella,,,,serratella,TRUE
TRUE,"Rambur, 1842",setodes,Animalia,116548,,,,,Setodes,,,,setodes,TRUE
TRUE,"(Claassen, 1923)",shipsa rotunda,Animalia,102641,,,,,Shipsa,rotunda,,,shipsa_rotunda,TRUE
TRUE,"Ricker, 1952",shipsa,Animalia,102640,,,,,Shipsa,,,,shipsa,TRUE
TRUE,"Latreille, 1802",sialis,Animalia,115002,,,,,Sialis,,,,sialis,TRUE
TRUE,"Fries, 1824",simulium aureum,Animalia,126918,,,,,Simulium,aureum,,,simulium_aureum,TRUE
TRUE,"Walker, 1848",simulium decorum,Animalia,126808,,,,,Simulium,decorum,,,simulium_decorum,TRUE
TRUE,"Twinn, 1936",simulium fibrinflatum,Animalia,126820,,,,,Simulium,fibrinflatum,,,simulium_fibrinflatum,TRUE
TRUE,"Stone, 1952",simulium gouldingi,Animalia,126824,,,,,Simulium,gouldingi,,,simulium_gouldingi,TRUE
TRUE,"Malloch, 1914",simulium jenningsi,Animalia,126832,,,,,Simulium,jenningsi,,,simulium_jenningsi,TRUE
TRUE,"Meigen, 1804",simulium latipes,Animalia,126917,,,,,Simulium,latipes,,,simulium_latipes,TRUE
TRUE,"Malloch, 1914",simulium parnassum,Animalia,126852,,,,,Simulium,parnassum,,,simulium_parnassum,TRUE
TRUE,"Hagen, 1880",simulium pictipes,Animalia,126856,,,,,Simulium,pictipes,,,simulium_pictipes,TRUE
TRUE,"Nicholson and Mickel, 1950",simulium rugglesi,Animalia,126872,,,,,Simulium,rugglesi,,,simulium_rugglesi,TRUE
TRUE,"Latreille, 1802",simulium,Animalia,126774,,,,,Simulium,,,,simulium,TRUE
TRUE,"(Lundstrom, 1911)",simulium tuberosum,Animalia,126883,,,,,Simulium,tuberosum,,,simulium_tuberosum,TRUE
TRUE,"Say, 1823",simulium venustum,Animalia,126892,,,,,Simulium,venustum,,,simulium_venustum,TRUE
TRUE,"(Zetterstedt, 1838)",simulium vittatum,Animalia,126903,,,,,Simulium,vittatum,,,simulium_vittatum,TRUE
TRUE,"Eaton, 1868",siphlonurus,Animalia,100953,,,,,Siphlonurus,,,,siphlonurus,TRUE
TRUE,"Clemens, 1915",siphloplecton,Animalia,101079,,,,,Siphloplecton,,,,siphloplecton,TRUE
TRUE,"d'Udekem, 1855",slavina appendiculata,Animalia,68856,,,,,Slavina,appendiculata,,,slavina_appendiculata,TRUE
TRUE,"Vejdovský, 1883",slavina,Animalia,68855,,,,,Slavina,,,,slavina,TRUE
TRUE,,smittia,Animalia,129110,,,,,Smittia,,,,smittia,TRUE
TRUE,"Ricker, 1952",soyedina,Animalia,102556,,,,,Soyedina,,,,soyedina,TRUE
TRUE,"Sun and McCafferty, 2008",sparbarus,Animalia,776922,,,,,Sparbarus,,,,sparbarus,TRUE
TRUE,"Vejdovský, 1883",specaria josinae,Animalia,68985,,,,,Specaria,josinae,,,specaria_josinae,TRUE
TRUE,"Sperber, 1939",specaria,Animalia,68984,,,,,Specaria,,,,specaria,TRUE
TRUE,"Kramer, 1877",sperchon,Animalia,83006,,,,,Sperchon,,,,sperchon,TRUE
TRUE,"(Linnaeus, 1758)",sphaerium corneum,Animalia,81392,,,,,Sphaerium,corneum,,,sphaerium_corneum,TRUE
TRUE,"(Say, 1822)",sphaerium rhomboideum,Animalia,81396,,,,,Sphaerium,rhomboideum,,,sphaerium_rhomboideum,TRUE
TRUE,"Scopoli, 1777",sphaerium,Animalia,81391,,,,,Sphaerium,,,,sphaerium,TRUE
TRUE,"(Lamarck, 1818)",sphaerium striatinum,Animalia,81398,,,,,Sphaerium,striatinum,,,sphaerium_striatinum,TRUE
FALSE,,sphaeromais,,,,,,,,,,,sphaeromais,FALSE
TRUE,"Eisen, 1879",spirosperma ferox,Animalia,68610,,,,,Spirosperma,ferox,,,spirosperma_ferox,TRUE
TRUE,"Eisen, 1879",spirosperma,Animalia,68780,,,,,Spirosperma,,,,spirosperma,TRUE
TRUE,"(Say, 1867)",stagnicola catascopium,Animalia,76538,,,,,Stagnicola,catascopium,,,stagnicola_catascopium,TRUE
TRUE,"(Say, 1821)",stagnicola elodes,Animalia,76542,,,,,Stagnicola,elodes,,,stagnicola_elodes,TRUE
TRUE,"Leach, 1830",stagnicola,Animalia,76534,,,,,Stagnicola,,,,stagnicola,TRUE
TRUE,"Enderlein, 1930",stegopterna,Animalia,126761,,,,,Stegopterna,,,,stegopterna,TRUE
TRUE,"(Mitchell, 1908)",stelechomyia perpulchra,Animalia,129744,,,,,Stelechomyia,perpulchra,,,stelechomyia_perpulchra,TRUE
TRUE,(Reiss),stelechomyia,Animalia,129743,,,,,Stelechomyia,,,,stelechomyia,TRUE
TRUE,"(Thienemann and Bause, 1913)",stempellina johannsenii,Animalia,129963,,,,,Stempellina,johannsenii,,,stempellina_johannsenii,TRUE
TRUE,Bause,stempellina bausei,Animalia,129968,,,,,Stempellina,bausei,,,stempellina_bausei,TRUE
TRUE,Thienemann,stempellina,Animalia,129962,,,,,Stempellina,,,,stempellina_subglabripennis,FALSE
TRUE,Thienemann,stempellina,Animalia,129962,,,,,Stempellina,,,,stempellina,TRUE
TRUE,Brundin,stempellinella,Animalia,129969,,,,,Stempellinella,,,,stempellinella,TRUE
TRUE,"(Banks, 1914)",stenacron carolina,Animalia,100735,,,,,Stenacron,carolina,,,stenacron_carolina,TRUE
TRUE,"(Say, 1839)",stenacron interpunctatum,Animalia,100714,,,,,Stenacron,interpunctatum,,,stenacron_interpunctatum,TRUE
TRUE,"Jensen, 1974",stenacron,Animalia,100713,,,,,Stenacron,,,,stenacron,TRUE
TRUE,"LeConte, 1852",stenelmis bicarinata,Animalia,114100,,,,,Stenelmis,bicarinata,,,stenelmis_bicarinata,TRUE
TRUE,"Brown, 1987",stenelmis cheryl,Animalia,193723,,,,,Stenelmis,cheryl,,,stenelmis_cheryl,TRUE
TRUE,"Sanderson, 1938",stenelmis concinna,Animalia,114101,,,,,Stenelmis,concinna,,,stenelmis_concinna,TRUE
TRUE,"(Say, 1824)",stenelmis crenata,Animalia,114102,,,,,Stenelmis,crenata,,,stenelmis_crenata,TRUE
TRUE,"Sanderson, 1938",stenelmis mera,Animalia,114109,,,,,Stenelmis,mera,,,stenelmis_mera,TRUE
TRUE,"Sanderson, 1938",stenelmis musgravei,Animalia,114111,,,,,Stenelmis,musgravei,,,stenelmis_musgravei,TRUE
TRUE,"Musgrave, 1940",stenelmis sandersoni,Animalia,114112,,,,,Stenelmis,sandersoni,,,stenelmis_sandersoni,TRUE
TRUE,"Dufour, 1835",stenelmis,Animalia,114095,,,,,Stenelmis,,,,stenelmis,TRUE
TRUE,"Zimmermann, 1869",stenelmis vittipennis,Animalia,114115,,,,,Stenelmis,vittipennis,,,stenelmis_vittipennis,TRUE
TRUE,"(Walker, 1848)",stenochironomus hilaris,Animalia,129760,,,,,Stenochironomus,hilaris,,,stenochironomus_hilaris,TRUE
TRUE,"(Malloch, 1915)",stenochironomus macateei,Animalia,129769,,,,,Stenochironomus,macateei,,,stenochironomus_macateei,TRUE
TRUE,"(Mitchell, 1908)",stenochironomus poecilopterus,Animalia,129774,,,,,Stenochironomus,poecilopterus,,,stenochironomus_poecilopterus,TRUE
TRUE,,stenochironomus,Animalia,129746,,,,,Stenochironomus,,,,stenochironomus,TRUE
TRUE,"(Say, 1823)",stenonema femoratum,Animalia,100516,,,,,Stenonema,femoratum,,,stenonema_femoratum,TRUE
TRUE,"Traver, 1933",stenonema,Animalia,100507,,,,,Stenonema,,,,stenonema,TRUE
TRUE,Kieffer,stictochironomus,Animalia,129785,,,,,Stictochironomus,,,,stictochironomus,TRUE
TRUE,,stilocladius,Animalia,129152,,,,,Stilocladius,,,,stilocladius,TRUE
TRUE,"Geoffroy, 1762",stratiomys,Animalia,130627,,,,,Stratiomys,,,,stratiomys,TRUE
TRUE,"(Burmeister, 1839)",strophopteryx fasciata,Animalia,102809,,,,,Strophopteryx,fasciata,,,strophopteryx_fasciata,TRUE
TRUE,"Frison, 1929",strophopteryx,Animalia,102808,,,,,Strophopteryx,,,,strophopteryx,TRUE
TRUE,"Linnaeus, 1767",stylaria lacustris,Animalia,68872,,,,,Stylaria,lacustris,,,stylaria_lacustris,TRUE
TRUE,"Lamarck, 1816",stylaria,Animalia,68871,,,,,Stylaria,,,,stylaria,TRUE
TRUE,"Claparède, 1862",stylodrilus heringianus,Animalia,68452,,,,,Stylodrilus,heringianus,,,stylodrilus_heringianus,TRUE
TRUE,"Claparède, 1862",stylodrilus,Animalia,68450,,,,,Stylodrilus,,,,stylodrilus,TRUE
TRUE,"(Hagen in Selys, 1878)",stylogomphus albistylus,Animalia,101762,,,,,Stylogomphus,albistylus,,,stylogomphus_albistylus,TRUE
TRUE,"Fraser, 1922",stylogomphus,Animalia,101761,,,,,Stylogomphus,,,,stylogomphus,TRUE
TRUE,"Needham, 1897",stylurus,Animalia,101666,,,,,Stylurus,,,,stylurus,TRUE
TRUE,"(Roback, 1975)",sublettea coffmani,Animalia,129976,,,,,Sublettea,coffmani,,,sublettea_coffmani,TRUE
TRUE,,sublettea,Animalia,129975,,,,,Sublettea,,,,sublettea,TRUE
TRUE,"(Banks, 1897)",suwallia marginata,Animalia,103255,,,,,Suwallia,marginata,,,suwallia_marginata,TRUE
TRUE,"Ricker, 1943",sweltsa,Animalia,103273,,,,,Sweltsa,,,,sweltsa,TRUE
TRUE,"(Classen, 1922)",symbiocladius equitans,Animalia,129159,,,,,Symbiocladius,equitans,,,symbiocladius_equitans,TRUE
TRUE,,symbiocladius,Animalia,129156,,,,,Symbiocladius,,,,symbiocladius,TRUE
TRUE,"Carle, 1993",sympetrum janeae,Animalia,593346,,,,,Sympetrum,janeae,,,sympetrum_janeae,TRUE
TRUE,"Newman, 1833",sympetrum,Animalia,101976,,,,,Sympetrum,,,,sympetrum,TRUE
TRUE,"(Hagen, 1861)",sympetrum vicinum,Animalia,101979,,,,,Sympetrum,vicinum,,,sympetrum_vicinum,TRUE
TRUE,,sympotthastia,Animalia,128426,,,,,Sympotthastia,,,,sympotthastia,TRUE
TRUE,"(Keiffer, 1909)",synorthocladius semivirens,Animalia,129162,,,,,Synorthocladius,semivirens,,,synorthocladius_semivirens,TRUE
TRUE,,synorthocladius,Animalia,129161,,,,,Synorthocladius,,,,synorthocladius,TRUE
TRUE,,tabanus,Animalia,131527,,,,,Tabanus,,,,tabanus,TRUE
TRUE,"Ricker and Ross, 1975",taenionema atlanticum,Animalia,102819,,,,,Taenionema,atlanticum,,,taenionema_atlanticum,TRUE
TRUE,"Banks, 1905",taenionema,Animalia,102519,,,,,Taenionema,,,,taenionema,TRUE
TRUE,"Ricker and Ross, 1968",taeniopteryx burksi,Animalia,102791,,,,,Taeniopteryx,burksi,,,taeniopteryx_burksi,TRUE
TRUE,"Ricker and Ross, 1968",taeniopteryx lonicera,Animalia,102793,,,,,Taeniopteryx,lonicera,,,taeniopteryx_lonicera,TRUE
TRUE,"(Fitch, 1847)",taeniopteryx nivalis,Animalia,102798,,,,,Taeniopteryx,nivalis,,,taeniopteryx_nivalis,TRUE
TRUE,"Banks, 1918",taeniopteryx parvula,Animalia,102796,,,,,Taeniopteryx,parvula,,,taeniopteryx_parvula,TRUE
TRUE,"Pictet, 1841",taeniopteryx,Animalia,102789,,,,,Taeniopteryx,,,,taeniopteryx,TRUE
TRUE,"Stark and Stewart, 1981",tallaperla,Animalia,102500,,,,,Tallaperla,,,,tallaperla,TRUE
TRUE,"Sublette, 1964",tanypus neopunctipennis,Animalia,128329,,,,,Tanypus,neopunctipennis,,,tanypus_neopunctipennis,TRUE
TRUE,"Meigen, 1818",tanypus punctipennis,Animalia,128333,,,,,Tanypus,punctipennis,,,tanypus_punctipennis,TRUE
TRUE,"Meigen, 1803",tanypus,Animalia,128324,,,,,Tanypus,,,,tanypus,TRUE
TRUE,"Coquillett, 1902",tanypus stellatus,Animalia,128336,,,,,Tanypus,stellatus,,,tanypus_stellatus,TRUE
TRUE,"Lindeberg, 1963",tanytarsus brundini,Animalia,129982,,,,,Tanytarsus,brundini,,,tanytarsus_brundini,TRUE
TRUE,"Kieffer, 1911",tanytarsus curticornis,Animalia,129985,,,,,Tanytarsus,curticornis,,,tanytarsus_curticornis,TRUE
TRUE,Van Der Wulp,tanytarsus,Animalia,129978,,,,,Tanytarsus,,,,tanytarsus_eminulus,FALSE
TRUE,,tanytarsus glabrescens,Animalia,130030,,,,,Tanytarsus,glabrescens,,,tanytarsus_glabrescens,TRUE
TRUE,"(Roback, 1957)",tanytarsus guerlus,Animalia,129997,,,,,Tanytarsus,guerlus,,,tanytarsus_guerlus,TRUE
TRUE,Van Der Wulp,tanytarsus,Animalia,129978,,,,,Tanytarsus,,,,tanytarsus,TRUE
TRUE,"(Walley, 1928)",telopelopia okoboji,Animalia,128234,,,,,Telopelopia,okoboji,,,telopelopia_okoboji,TRUE
TRUE,Roback,telopelopia,Animalia,128233,,,,,Telopelopia,,,,telopelopia,TRUE
TRUE,"Hagen, 1861",tetragoneuria,Animalia,101994,,,,,Tetragoneuria,,,,tetragoneuria,TRUE
TRUE,Kieffer,thienemanniella,Animalia,129182,,,,,Thienemanniella,,,,thienemanniella_lobapodema,FALSE
TRUE,Kieffer,thienemanniella,Animalia,129182,,,,,Thienemanniella,,,,thienemanniella,TRUE
TRUE,"(Roback, 1957)",thienemanniella xena,Animalia,129190,,,,,Thienemanniella,xena,,,thienemanniella_xena,TRUE
TRUE,,thienemannimyia,Animalia,128236,,,,,Thienemannimyia,,,,thienemannimyia,TRUE
TRUE,"(Roback, 1957)",thienemannimyia norena,Animalia,128243,,,,,Thienemannimyia,norena,,,thienemannimyia_norena,TRUE
TRUE,"Linnaeus, 1758",tipula,Animalia,119037,,,,,Tipula,,,,tipula,TRUE
TRUE,"McLachlan, 1865",triaenodes,Animalia,116565,,,,,Triaenodes,,,,triaenodes,TRUE
TRUE,"Townes, 1945",tribelos atrum,Animalia,206656,,,,,Tribelos,atrum,,,tribelos_atrum,TRUE
TRUE,"(Malloch, 1915)",tribelos fuscicorne,Animalia,129823,,,,,Tribelos,fuscicorne,,,tribelos_fuscicorne,TRUE
TRUE,"(Walker, 1848)",tribelos jucundus,Animalia,129827,,,,,Tribelos,jucundus,,,tribelos_jucundus,TRUE
TRUE,,tribelos,Animalia,129820,,,,,Tribelos,,,,tribelos,TRUE
TRUE,,chironomini,Animalia,129229,,,,,Chironomini,,,,chironomini,TRUE
TRUE,"Ulmer, 1920",tricorythodes,Animalia,101405,,,,,Tricorythodes,,,,tricorythodes,TRUE
TRUE,,trissocladius,Animalia,128751,,,,,Trissocladius,,,,trissocladius,TRUE
TRUE,"Roback, 1971",trissopelopia ogemawi,Animalia,128252,,,,,Trissopelopia,ogemawi,,,trissopelopia_ogemawi,TRUE
TRUE,,trissopelopia,Animalia,128251,,,,,Trissopelopia,,,,trissopelopia,TRUE
TRUE,"Solier, 1834",tropisternus,Animalia,112938,,,,,Tropisternus,,,,tropisternus,TRUE
TRUE,"Lamarck, 1816",tubifex,Animalia,68622,,,,,Tubifex,,,,tubifex,TRUE
TRUE,"(Müller, 1774)",tubifex tubifex,Animalia,68623,,,,,Tubifex,tubifex,,,tubifex_tubifex,TRUE
TRUE,,tvetenia bavarica,Animalia,129205,,,,,Tvetenia,bavarica,,,tvetenia_bavarica,TRUE
TRUE,Kieffer,tvetenia,Animalia,129197,,,,,Tvetenia,,,,tvetenia,TRUE
TRUE,"(Saether, 1969)",tvetenia vitracies,Animalia,129203,,,,,Tvetenia,vitracies,,,tvetenia_vitracies,TRUE
TRUE,"Koenike, 1895",tyrrellia,Animalia,83068,,,,,Tyrrellia,,,,tyrrellia,TRUE
TRUE,,ulomorpha,Animalia,120387,,,,,Ulomorpha,,,,ulomorpha,TRUE
TRUE,"Ørsted, 1842",uncinais uncinata,Animalia,68990,,,,,Uncinais,uncinata,,,uncinais_uncinata,TRUE
TRUE,,tubificidae,Animalia,68585,,,,,Tubificidae,,,,tubificidae,TRUE
TRUE,,acariformes,Animalia,690740,,,,,Acariformes,,,,acariformes,TRUE
TRUE,"Beddard, 1895",aeolosomatidae,Animalia,68423,,,,,Aeolosomatidae,,,,aeolosomatidae,TRUE
TRUE,,aeshnidae,Animalia,101596,,,,,Aeshnidae,,,,aeshnidae,TRUE
TRUE,,ameletidae,Animalia,568544,,,,,Ameletidae,,,,ameletidae,TRUE
TRUE,,ancylidae,Animalia,76568,,,,,Ancylidae,,,,ancylidae,TRUE
TRUE,,anthomyiidae,Animalia,148685,,,,,Anthomyiidae,,,,anthomyiidae,TRUE
TRUE,"Leach, 1814",anthuridae,Animalia,92144,,,,,Anthuridae,,,,anthuridae,TRUE
TRUE,"Wallengren, 1886",apataniidae,Animalia,598182,,,,,Apataniidae,,,,apataniidae,TRUE
TRUE,"Leach, 1815",arctiidae,Animalia,117297,,,,,Arctiidae,,,,arctiidae,TRUE
TRUE,"Latreille, 1802",asellidae,Animalia,92657,,,,,Asellidae,,,,asellidae,TRUE
TRUE,,athericidae,Animalia,130928,,,,,Athericidae,,,,athericidae,TRUE
TRUE,,baetidae,Animalia,100755,,,,,Baetidae,,,,baetidae,TRUE
TRUE,,baetiscidae,Animalia,101493,,,,,Baetiscidae,,,,baetiscidae,TRUE
TRUE,,bithyniidae,Animalia,70745,,,,,Bithyniidae,,,,bithyniidae,TRUE
TRUE,,blephariceridae,Animalia,121227,,,,,Blephariceridae,,,,blephariceridae,TRUE
TRUE,"Ulmer, 1903",brachycentridae,Animalia,116905,,,,,Brachycentridae,,,,brachycentridae,TRUE
TRUE,,branchiobdellidae,Animalia,69169,,,,,Branchiobdellidae,,,,branchiobdellidae,TRUE
TRUE,,caenidae,Animalia,101467,,,,,Caenidae,,,,caenidae,TRUE
TRUE,"Ulmer, 1905",calamoceratidae,Animalia,116529,,,,,Calamoceratidae,,,,calamoceratidae,TRUE
TRUE,,calopterygidae,Animalia,102043,,,,,Calopterygidae,,,,calopterygidae,TRUE
TRUE,"Hobbs, 1942",cambaridae,Animalia,97336,,,,,Cambaridae,,,,cambaridae,TRUE
TRUE,,capniidae,Animalia,102643,,,,,Capniidae,,,,capniidae,TRUE
TRUE,"Latreille, 1802",carabidae,Animalia,109234,,,,,Carabidae,,,,carabidae,TRUE
TRUE,,ceratopogonidae,Animalia,127076,,,,,Ceratopogonidae,,,,ceratopogonidae,TRUE
TRUE,,chaoboridae,Animalia,125886,,,,,Chaoboridae,,,,chaoboridae,TRUE
TRUE,,chironomidae,Animalia,127917,,,,,Chironomidae,,,,chironomidae,TRUE
TRUE,,chironominae,Animalia,129228,,,,,Chironominae,,,,chironominae,TRUE
TRUE,,chloroperlidae,Animalia,103202,,,,,Chloroperlidae,,,,chloroperlidae,TRUE
TRUE,,coenagrionidae,Animalia,102077,,,,,Coenagrionidae,,,,coenagrionidae,TRUE
TRUE,"Linnaeus, 1758",coleoptera,Animalia,109216,,,,,Coleoptera,,,,coleoptera,TRUE
TRUE,,collembola,Animalia,99237,,,,,Collembola,,,,collembola,TRUE
